,tweet_id,source_app,text,rating_numerator,rating_denominator,name,date,time,timezone,dog_type,retweet_count,fav_count
1047,709409458133323776,Twitter for iPhone,This is Billy. He sensed a squirrel. 8/10 damn it Billy https://t.co/Yu0K98VZ9A,8.0,10,Billy,2016-03-14,16:02:49,+00:00,doggo,2536,654
1048,709225125749587968,Twitter for iPhone,This is Walker. He's a Butternut Khalifa. Appears fuzzy af. 11/10 would hug for a ridiculous amount of time https://t.co/k6fEWHSALn,11.0,10,Walker,2016-03-14,03:50:21,+00:00,doggo,2342,553
1049,709207347839836162,Twitter for iPhone,This is Penny. She's trying on her prom dress. Stunning af 11/10 https://t.co/qcZDZGCapg,11.0,10,Penny,2016-03-14,02:39:42,+00:00,doggo,12111,5567
1050,709198395643068416,Twitter for iPhone,"From left to right:
Cletus, Jerome, Alejandro, Burp, &amp; Titson
None know where camera is. 45/50 would hug all at once https://t.co/sedre1ivTK",45.0,50,None,2016-03-14,02:04:08,+00:00,doggo,2376,618
1051,709179584944730112,Vine - Make a Scene,This is Sammy. He's in a tree. Very excited about it. 13/10 https://t.co/CLe9ETEjeF,13.0,10,Sammy,2016-03-14,00:49:23,+00:00,doggo,1947,647
1052,709158332880297985,Twitter for iPhone,Meet Rodney. He's a Ukranian Boomchicka. Outside but would like to be inside. Only has one ear (unfortunate) 10/10 https://t.co/FjAj3ggXrR,10.0,10,Rodney,2016-03-13,23:24:56,+00:00,doggo,1974,400
1053,709042156699303936,Twitter for iPhone,This is Klevin. He's addicted to sandwiches (yes a hotdog is a sandwich fight me) It's tearing his family apart 9/10 https://t.co/7BkkVNu5pd,9.0,10,Klevin,2016-03-13,15:43:18,+00:00,doggo,4587,1574
1054,708853462201716736,Vine - Make a Scene,This is Lucy. She doesn't understand fetch. 8/10 try turning off and back on (vid by @rileyyoungblood) https://t.co/RXjEwpVJf0,8.0,10,Lucy,2016-03-13,03:13:29,+00:00,doggo,1758,640
1055,708845821941387268,Twitter for iPhone,Here's a pupper with magic eyes. Not wearing a seat belt tho (irresponsible af). Very distracting to driver. 9/10 https://t.co/5DLJB4ssvI,9.0,10,None,2016-03-13,02:43:08,+00:00,pupper,2892,864
1056,708834316713893888,Twitter for iPhone,Meet Malikai. He was rolling around having fun when he remembered the inevitable heat death of the universe. 10/10 https://t.co/Vd2FqHIIGn,10.0,10,Malikai,2016-03-13,01:57:25,+00:00,doggo,1638,485
1057,708810915978854401,Twitter for iPhone,This is Mister. He's a wonderful father to his two pups. Heartwarming af. 10/10 for all https://t.co/2KcuJXL2r4,10.0,10,Mister,2016-03-13,00:24:26,+00:00,doggo,15969,6684
1058,708738143638450176,Twitter for iPhone,This is Coco. She gets to stay on the Bachelor for another week. Super pumped 11/10 https://t.co/wsCB6LFNxD,11.0,10,Coco,2016-03-12,19:35:15,+00:00,doggo,2679,784
1059,708711088997666817,Twitter for iPhone,This is Smokey. He really likes tennis balls. 11/10 https://t.co/Ah7WlYTUBQ,11.0,10,Smokey,2016-03-12,17:47:45,+00:00,doggo,2457,692
1060,708479650088034305,Twitter for iPhone,Meet Bear. He's a Beneboop Cumberclap. Extremely unamused. 13/10 I'm in love with this picture https://t.co/uC8kUqAz0W,13.0,10,Bear,2016-03-12,02:28:06,+00:00,doggo,2469,656
1061,708469915515297792,Twitter for iPhone,This is Bobble. He's a Croatian Galifianakis. Hears everything within 400 miles. 11/10 would snug diligently https://t.co/VwDc6PTDzk,11.0,10,Bobble,2016-03-12,01:49:25,+00:00,doggo,3016,787
1062,708400866336894977,Vine - Make a Scene,RT if you are as ready for summer as this pup is 12/10 https://t.co/xdNNEZdGJY,12.0,10,None,2016-03-11,21:15:02,+00:00,doggo,15478,9717
1063,708356463048204288,Twitter for iPhone,This is Oliver. That is his castle. He protects it with his life. He's also squishy af. 10/10 would squish softly https://t.co/oSuEGw0BhX,10.0,10,Oliver,2016-03-11,18:18:36,+00:00,doggo,3470,1271
1064,708349470027751425,Twitter for iPhone,This is River. He's changing the trumpet game. Innovative af. 11/10 such a good boy https://t.co/tK7a0AxQfd,11.0,10,River,2016-03-11,17:50:48,+00:00,doggo,2287,713
1065,708149363256774660,Twitter for iPhone,This is Jebberson. He's the reigning hide and seek world champion. 10/10 hasn't lost his touch https://t.co/VEFkvWCoHF,10.0,10,Jebberson,2016-03-11,04:35:39,+00:00,doggo,4174,1505
1066,708130923141795840,Twitter for iPhone,Please stop sending in non canines like this Guatemalan Twiggle Bunny. We only rate dogs. Only send in dogs... 11/10 https://t.co/XKhobeGuvT,11.0,10,None,2016-03-11,03:22:23,+00:00,doggo,3280,825
1067,708119489313951744,Twitter for iPhone,This is Cooper. He basks in the glory of rebellion. 9/10 probably a preteen https://t.co/kDamUfeIpm,9.0,10,Cooper,2016-03-11,02:36:57,+00:00,doggo,2613,949
1068,708109389455101952,Twitter for iPhone,This is Remington. He was caught off guard by the magical floating cheese. Spooked af. 10/10 deep breaths pup https://t.co/mhPSADiJmZ,10.0,10,Remington,2016-03-11,01:56:49,+00:00,doggo,1892,536
1069,708026248782585858,Twitter for iPhone,Everybody stop what you're doing and watch this video. Frank is stuck in a loop. 13/10 (Vid by @klbmatty) https://t.co/5AJs8TIV1U,13.0,10,None,2016-03-10,20:26:26,+00:00,doggo,4272,1863
1070,707995814724026368,Twitter for iPhone,This is Farfle. He lost his back legs during the Battle of Gettysburg. Goes 0-60 in 4.3 seconds (damn) 12/10 hero af https://t.co/NiQQWzIzzq,12.0,10,Farfle,2016-03-10,18:25:30,+00:00,doggo,3032,1092
1071,707969809498152960,Twitter for iPhone,Meet Rufus. He's a Honeysuckle Firefox. Curly af. Badass tie. About to go on his first date ever 11/10 good luck pup https://t.co/dGoTWNfIsm,11.0,10,Rufus,2016-03-10,16:42:10,+00:00,doggo,2615,930
1072,707776935007539200,Twitter for iPhone,This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably). 11/10 https://t.co/DB8fyeDs8B,11.0,10,Sadie,2016-03-10,03:55:45,+00:00,doggo,3182,925
1073,707741517457260545,Twitter for iPhone,When your roommate eats your leftover Chili's but you pretend it's no big deal cuz you fat anyway. 10/10 head up pup https://t.co/0nMgoue8IR,10.0,10,None,2016-03-10,01:35:01,+00:00,doggo,2415,588
1074,707738799544082433,Vine - Make a Scene,He's doing his best. 12/10 very impressive that he got his license in the first place  https://t.co/2vRmkkOLcN,12.0,10,None,2016-03-10,01:24:13,+00:00,doggo,3965,2381
1075,707693576495472641,Twitter for iPhone,This is Jiminus. He's in a tub for some reason. What a jokester. Smh 7/10 churlish af https://t.co/84L4ED9Tpi,7.0,10,Jiminus,2016-03-09,22:24:31,+00:00,doggo,3296,957
1076,707629649552134146,Vine - Make a Scene,We usually don't rate marshmallows but this one's having so much fun in the snow. 10/10 (vid by @kylejk24) https://t.co/NL2KwOioBh,10.0,10,None,2016-03-09,18:10:30,+00:00,doggo,2490,837
1077,707610948723478529,Twitter for iPhone,This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10 https://t.co/oHKJHghrp5,12.0,10,Harper,2016-03-09,16:56:11,+00:00,doggo,16471,6125
1078,707420581654872064,Twitter for iPhone,This is Keurig. He's a rare dog. Laughs like an idiot tho. Head is basically a weapon. Poorly maintained goatee 4/10 https://t.co/xOrUyj7K30,4.0,10,Keurig,2016-03-09,04:19:44,+00:00,doggo,2193,672
1079,707411934438625280,Twitter for iPhone,"""I shall trip the big pupper with leash. Big pupper will never see it coming. I am a genius."" Both 11/10 https://t.co/uQsCJ8pf51",11.0,10,None,2016-03-09,03:45:22,+00:00,pupper,2236,580
1080,707387676719185920,Twitter for iPhone,Meet Clarkus. He's a Skinny Eastern Worcestershire. Can tie own shoes (impressive af) 10/10 would put on track team https://t.co/XP5o7zGn0E,10.0,10,Clarkus,2016-03-09,02:08:59,+00:00,doggo,3393,1237
1081,707377100785885184,Twitter for iPhone,This dog just brutally murdered a snowman. Currently toying with its nutritious remains 9/10 would totally still pet https://t.co/iKThgKnW1j,9.0,10,None,2016-03-09,01:26:57,+00:00,doggo,3181,1055
1082,707315916783140866,Twitter for iPhone,This is Finnegus. He's trapped in a snow globe. Poor pupper. 10/10 would make sure no one shook it https://t.co/BjpOa52jQ4,10.0,10,Finnegus,2016-03-08,21:23:50,+00:00,pupper,2405,616
1083,707297311098011648,Twitter for iPhone,This is Cassie. She can go from sweet to scary af in a matter of seconds. 10/10 points deducted for cats on pajamas https://t.co/B6dmZmJBdK,10.0,10,Cassie,2016-03-08,20:09:54,+00:00,doggo,2703,756
1084,707059547140169728,Twitter for iPhone,Say hello to Cupcake. She's an Icelandic Dippen Dot. Confused by the oddly geometric lawn pattern. 11/10 https://t.co/D7rorf4YKL,11.0,10,Cupcake,2016-03-08,04:25:07,+00:00,doggo,2522,652
1085,707038192327901184,Twitter for iPhone,This is Kathmandu. He sees every move you make. Probably knows Jiu-Jitsu. 10/10 mysterious af https://t.co/z0cs7E4Xjj,10.0,10,Kathmandu,2016-03-08,03:00:15,+00:00,doggo,2121,760
1086,707021089608753152,Twitter for iPhone,This is Tucker. He's a Dasani Episcopalian. Good lord what a tongue. 12/10 would never let go of https://t.co/gHtW5cgyy7,12.0,10,Tucker,2016-03-08,01:52:18,+00:00,doggo,3959,1306
1087,707014260413456384,Twitter for iPhone,This is Ellie. She requests to be carried around in a lacrosse stick at all times. 11/10 impossible to say no https://t.co/15yCmd43zU,11.0,10,Ellie,2016-03-08,01:25:10,+00:00,doggo,2242,580
1088,706904523814649856,Vine - Make a Scene,Ever seen a dog pet another dog? Both 13/10 truly an awe-inspiring scene. (Vid by @mdougherty20) https://t.co/3PoKf6cw7f,13.0,10,None,2016-03-07,18:09:06,+00:00,doggo,14133,7602
1089,706901761596989440,Twitter for iPhone,This is Elliot. He's blocking the roadway. Downright rude as hell. Doesn't care that you're already late. 3/10 https://t.co/FMUxir5pYu,3.0,10,Elliot,2016-03-07,17:58:08,+00:00,doggo,1989,565
1090,706681918348251136,Twitter for iPhone,Say hello to Katie. She's a Mitsubishi Hufflepuff. Curly af. 12/10 I'd do terrible things to acquire such a pup https://t.co/CFPIcGcwJv,12.0,10,Katie,2016-03-07,03:24:33,+00:00,doggo,3203,945
1091,706644897839910912,Twitter for iPhone,Meet Shadow. She's tired of the responsibilities associated with being a dog. No longer strives to attain ball. 9/10 https://t.co/cdOkfEpjFw,9.0,10,Shadow,2016-03-07,00:57:27,+00:00,doggo,2490,1054
1092,706593038911545345,Twitter for iPhone,Here's a sneak peek of me on spring break. 10/10 so many tired pups these days https://t.co/6aJrjKfNqX,10.0,10,None,2016-03-06,21:31:22,+00:00,doggo,2096,611
1093,706538006853918722,Twitter for iPhone,"This is Oliver (pronounced ""Ricardo""). He's a ship captain. Controls these treacherous waters. 11/10 would sail with https://t.co/bxjO45rXKd",11.0,10,Oliver,2016-03-06,17:52:42,+00:00,doggo,3368,1383
1094,706516534877929472,Twitter for iPhone,Please enjoy this pup in a cooler. Permanently ready for someone to throw a tennis ball his way. 12/10 https://t.co/KUS0xl7XIp,12.0,10,None,2016-03-06,16:27:23,+00:00,doggo,3026,1000
1095,706346369204748288,Twitter for iPhone,This is Koda. She's a Beneboom Cumberwiggle. 12/10 petable as hell https://t.co/VZV6oMJmU6,12.0,10,Koda,2016-03-06,05:11:12,+00:00,doggo,3348,899
1096,706310011488698368,Twitter for iPhone,Here's a very sleepy pupper. Thinks it's an airplane. 12/10 would snug for eternity https://t.co/GGmcTIkBbf,12.0,10,None,2016-03-06,02:46:44,+00:00,pupper,20639,7645
1097,706291001778950144,Twitter for iPhone,When you're just relaxin and having a swell time but then remember you have to fill out the FAFSA ...11/10 https://t.co/qy33OBcexg,11.0,10,None,2016-03-06,01:31:11,+00:00,doggo,1657,462
1098,706265994973601792,Twitter for iPhone,"This is Kara. She's been trying to solve that thing for 3 days. ""I don't have thumbs,"" she said. 11/10 solid effort https://t.co/lA6a8GefrV",11.0,10,Kara,2016-03-05,23:51:49,+00:00,doggo,2659,902
1099,706169069255446529,Twitter for iPhone,"He was doing his best. 12/10 I'll be his lawyer
https://t.co/WN4C6miCzR",12.0,10,None,2016-03-05,17:26:40,+00:00,doggo,3791,2136
1100,706166467411222528,Twitter for iPhone,This is Dexter. He's a shy pup. Doesn't bark much. Dreadful fetcher. Has rare sun allergy. 7/10 still petable https://t.co/sA7P3JSqiv,7.0,10,Dexter,2016-03-05,17:16:20,+00:00,doggo,4997,1552
1101,706153300320784384,Vine - Make a Scene,This is Layla. She's giving you a standing ovation.13/10 just magnificent (vid by @CSBrzezinski) https://t.co/KxYXHUHUi2,13.0,10,Layla,2016-03-05,16:24:01,+00:00,doggo,1434,372
1102,705975130514706432,Twitter for iPhone,This is Adele. Her tongue flies out of her mouth at random. It's a debilitating illness. 10/10 stay strong pupper https://t.co/cfn81n3FLO,10.0,10,Adele,2016-03-05,04:36:02,+00:00,pupper,3011,707
1103,705970349788291072,Twitter for iPhone,This is Lucy. She's a Venetian Kerploof. Supposed to be navigating. Quite irresponsible. Fancy ass collar tho 12/10 https://t.co/8tjnz1L8DI,12.0,10,Lucy,2016-03-05,04:17:02,+00:00,doggo,3088,865
1104,705898680587526145,Twitter for iPhone,Meet Max. He's a Fallopian Cephalopuff. Eyes are magical af. Lil dandruff problem. No big deal 10/10 would still pet https://t.co/c67nUjwmFs,10.0,10,Max,2016-03-04,23:32:15,+00:00,doggo,2301,533
1105,705591895322394625,Twitter for iPhone,"""Ma'am, for the last time, I'm not authorized to make that type of transaction"" 11/10 https://t.co/nPTBsdm3BF",11.0,10,None,2016-03-04,03:13:11,+00:00,doggo,3078,1111
1106,705475953783398401,Twitter for iPhone,Say hello to Zara. She found a sandal and couldn't be happier. 12/10 great work https://t.co/zQUuVu812n,12.0,10,Zara,2016-03-03,19:32:29,+00:00,doggo,2876,881
1107,705442520700944385,Twitter for iPhone,This is Cooper. He only wakes up to switch gears. 12/10 helpful af https://t.co/EEIkAGVY64,12.0,10,Cooper,2016-03-03,17:19:38,+00:00,doggo,4288,1565
1108,705428427625635840,Twitter for iPhone,This is Ambrose. He's an Alfalfa Ballyhoo. Draws pistol fast af. Pretty much runs the frontier. 11/10 lethal pupper https://t.co/ih6epBOxIA,11.0,10,Ambrose,2016-03-03,16:23:38,+00:00,pupper,3691,1617
1109,705239209544720384,Twitter for iPhone,This is Jimothy. He lost his body during the the Third Crusade (tragic). 11/10 heroic af tho https://t.co/wnsblfu7XE,11.0,10,Jimothy,2016-03-03,03:51:44,+00:00,doggo,2906,731
1110,705223444686888960,Twitter for iPhone,This is Bode. He's a heavy sleeper. 9/10 https://t.co/YMkxhGWUqv,9.0,10,Bode,2016-03-03,02:49:06,+00:00,doggo,2515,774
1111,705102439679201280,Twitter for iPhone,This is Terrenth. He just stubbed his toe. 10/10 deep breaths Terrenth https://t.co/Pg18CDFC7Z,10.0,10,Terrenth,2016-03-02,18:48:16,+00:00,doggo,2081,502
1112,705066031337840642,Twitter for iPhone,This is Reese. He's a Chilean Sohcahtoa. Loves to swing. Never sure what to do with his feet. 12/10 huggable af https://t.co/VA6jnNUyuW,12.0,10,Reese,2016-03-02,16:23:36,+00:00,doggo,2125,598
1113,704859558691414016,Twitter for iPhone,Here is a heartbreaking scene of an incredible pupper being laid to rest. 10/10 RIP pupper https://t.co/81mvJ0rGRu,10.0,10,,2016-03-02,02:43:09,+00:00,pupper,2186,518
1114,704847917308362754,Twitter for iPhone,"""Yes hi could I get a number 4 with no pickles"" ...12/10 https://t.co/kQPVxqA3gq",12.0,10,None,2016-03-02,01:56:53,+00:00,doggo,4922,1468
1115,704819833553219584,Twitter for iPhone,This is Chesterson. He's a Bolivian Scoop Dog. Incredibly portable. Can't bark for shit tho. 7/10 would still pet https://t.co/EatAd8JhyW,7.0,10,Chesterson,2016-03-02,00:05:17,+00:00,doggo,2560,949
1116,704761120771465216,Twitter for iPhone,This pupper killed this great white in an epic sea battle. Now wears it as a trophy. Such brave. Much fierce. 13/10 https://t.co/Lu0ECu5tO5,13.0,10,None,2016-03-01,20:11:59,+00:00,pupper,6454,2828
1117,704499785726889984,Twitter for iPhone,When you wake up from a long nap and have no idea who you are. 12/10 https://t.co/dlF93GLnDc,12.0,10,None,2016-03-01,02:53:32,+00:00,doggo,2828,982
1118,704480331685040129,Twitter for iPhone,Meet Lucia. She's a Cumulonimbus Floofmallow. Only has two legs tho (unfortunate). 11/10 would definitely still pet https://t.co/qv6qlEUCEe,11.0,10,Lucia,2016-03-01,01:36:14,+00:00,doggo,3293,1035
1119,704364645503647744,Twitter for iPhone,Say hello to Bisquick. He's a Beneplop Cumbersnug. Even smiles when wet. 12/10 I'd steal Bisquick https://t.co/5zX5XD3i6K,12.0,10,Bisquick,2016-02-29,17:56:32,+00:00,doggo,7756,3439
1120,704347321748819968,Twitter for iPhone,This is Ralphson. He's very confused. Wondering why he's sitting on Santa's lap in February. 10/10 stay woke pupper https://t.co/INphk4ltkZ,10.0,10,Ralphson,2016-02-29,16:47:42,+00:00,pupper,1527,339
1121,704134088924532736,Vine - Make a Scene,This sneezy pupper is just adorable af. 12/10 (vid by @gwilks1) https://t.co/h5aI0Tim4j,12.0,10,None,2016-02-29,02:40:23,+00:00,pupper,1463,439
1122,704113298707505153,Twitter for iPhone,Meet Stanley. He's an inverted Uzbekistani water pup. Hella exotic. Floats around all day. 8/10 I want to be Stanley https://t.co/XpYMBQ1FD8,8.0,10,Stanley,2016-02-29,01:17:46,+00:00,doggo,1801,555
1123,704054845121142784,Twitter for iPhone,Here is a whole flock of puppers.  60/50 I'll take the lot https://t.co/9dpcw6MdWa,60.0,50,,2016-02-28,21:25:30,+00:00,pupper,2835,889
1124,703774238772166656,Twitter for iPhone,"""YOU CAN'T HANDLE THE TRUTH"" both 10/10 https://t.co/ZvxdB4i9AG",10.0,10,None,2016-02-28,02:50:28,+00:00,doggo,1786,441
1125,703769065844768768,Twitter for iPhone,When you're trying to watch your favorite tv show but your friends keep interrupting. 10/10 relatable af https://t.co/QQZDCYl6zT,10.0,10,None,2016-02-28,02:29:55,+00:00,doggo,3172,1102
1126,703631701117943808,Twitter for iPhone,This is Bella. Based on this picture she's at least 8ft tall (wow)! Must be rare. 11/10 would pet on tippy toes https://t.co/XTVbSRdvcp,11.0,10,Bella,2016-02-27,17:24:05,+00:00,doggo,2497,653
1127,703611486317502464,Twitter for iPhone,Meet Scooter. He's experiencing the pupper equivalent of dropping ur phone in a toilet 10/10 put it in some rice pup https://t.co/JSmX1FIEaW,10.0,10,Scooter,2016-02-27,16:03:45,+00:00,pupper,3721,1481
1128,703407252292673536,Twitter for iPhone,This pupper doesn't understand gates. 10/10 so close https://t.co/GUbFF4o6dZ,10.0,10,None,2016-02-27,02:32:12,+00:00,pupper,2364,672
1129,703382836347330562,Twitter for iPhone,This is Charlie. He's a West Side Niddlewog. Mucho fluffy. 12/10 would pet so damn well https://t.co/B9dOrmnPVt,12.0,10,Charlie,2016-02-27,00:55:11,+00:00,doggo,3404,1107
1130,703356393781329922,Twitter for iPhone,This is Socks. That water pup w the super legs just splashed him. Socks did not appreciate that. 9/10 and 2/10 https://t.co/8rc5I22bBf,9.0,10,Socks,2016-02-26,23:10:06,+00:00,doggo,1857,373
1131,703268521220972544,Twitter for iPhone,Happy Friday here's a sleepy pupper 12/10 https://t.co/eBcqv9SPkY,12.0,10,None,2016-02-26,17:20:56,+00:00,pupper,1922,527
1132,703079050210877440,Twitter for iPhone,This is a Butternut Cumberfloof. It's not windy they just look like that. 11/10 back at it again with the red socks https://t.co/hMjzhdUHaW,11.0,10,,2016-02-26,04:48:02,+00:00,doggo,7177,2980
1133,703041949650034688,Twitter for iPhone,This is an East African Chalupa Seal. We only rate dogs. Please only send in dogs. Thank you... 10/10 https://t.co/iHe6liLwWR,10.0,10,,2016-02-26,02:20:37,+00:00,doggo,25561,12047
1134,702932127499816960,Twitter for iPhone,This is Chip. He's an Upper West Nile Pantaloon. Extremely deadly. Will rip your throat out. 6/10 might still pet https://t.co/LUFnwzznaV,6.0,10,Chip,2016-02-25,19:04:13,+00:00,doggo,2512,697
1135,702899151802126337,Vine - Make a Scene,Say hello to Luna. Her tongue is malfunctioning (tragic). 12/10 please enjoy (vid by @LilyArtz) https://t.co/F9aLnADVIw,12.0,10,Luna,2016-02-25,16:53:11,+00:00,doggo,1564,438
1136,702684942141153280,Twitter for iPhone,This is Lucy. She's sick of these bullshit generalizations 11/10 https://t.co/d2b5C2R0aO,11.0,10,Lucy,2016-02-25,02:42:00,+00:00,doggo,3138,1033
1137,702671118226825216,Twitter for iPhone,Meet Rambo &amp; Kiwi. Rambo's the pup with the sharp toes &amp; rad mohawk. One stays woke while one sleeps. 10/10 for both https://t.co/MpH1Fe9LhZ,10.0,10,Rambo,2016-02-25,01:47:04,+00:00,doggo,2131,543
1138,702598099714314240,Twitter for iPhone,"This is Sansa. She's gotten too big for her chair. Not so smol anymore. 11/10 once a pupper, always a pupper https://t.co/IpAoztle2s",11.0,10,Sansa,2016-02-24,20:56:55,+00:00,pupper,11888,3333
1139,702539513671897089,Twitter for iPhone,This is a Wild Tuscan Poofwiggle. Careful not to startle. Rare tongue slip. One eye magical. 12/10 would def pet https://t.co/4EnShAQjv6,12.0,10,,2016-02-24,17:04:07,+00:00,doggo,2797,926
1140,702332542343577600,Vine - Make a Scene,This is Rudy. He's going to be a star. 13/10 talented af (vid by @madalynrossi) https://t.co/Dph4FDGoMd,13.0,10,Rudy,2016-02-24,03:21:41,+00:00,doggo,3083,1501
1141,702321140488925184,Twitter for iPhone,Please enjoy this picture as much as I did. 12/10 https://t.co/7u8mM99Tj5,12.0,10,None,2016-02-24,02:36:23,+00:00,doggo,3186,1013
1142,702276748847800320,Twitter for iPhone,"""AND IIIIIIIIIIIEIIIIIIIIIIIII WILL ALWAYS LOVE YOUUUUU"" 11/10 https://t.co/rSNCEiTtfI",11.0,10,None,2016-02-23,23:39:59,+00:00,doggo,2397,749
1143,702217446468493312,Twitter for iPhone,"I know it's tempting, but please stop sending in pics of Donald Trump. Thank you ...9/10 https://t.co/y35Y1TJERY",9.0,10,None,2016-02-23,19:44:20,+00:00,doggo,4647,1301
1144,701981390485725185,Twitter for iPhone,This is Fiji. She's a Powdered Stegafloof. Very rare. 12/10 https://t.co/fZRob6eotY,12.0,10,Fiji,2016-02-23,04:06:20,+00:00,doggo,3338,956
1145,701952816642965504,Twitter for iPhone,Meet Rilo. He's a Northern Curly Ticonderoga. Currently balancing on one paw even in strong wind. Acrobatic af 11/10 https://t.co/KInss2PXyX,11.0,10,Rilo,2016-02-23,02:12:47,+00:00,doggo,3738,993
1146,701889187134500865,Twitter for iPhone,This is Bilbo. He's not emotionally prepared to enter the water. 11/10 don't struggle Bilbo https://t.co/rH9SQgZUnQ,11.0,10,Bilbo,2016-02-22,21:59:57,+00:00,doggo,3443,1343
1147,701805642395348998,Vine - Make a Scene,Please pray for this pupper. Nothing wrong with her she just can't stop getting hit with banana peels. 11/10 https://t.co/8sdVenUAqr,11.0,10,None,2016-02-22,16:27:58,+00:00,pupper,3316,1614
1148,701601587219795968,Twitter for iPhone,This is Coopson. He's a Blingin Schnitzel. Built fence himself. One ear is slightly defective. 10/10 would still pet https://t.co/MWw3pVMhJA,10.0,10,Coopson,2016-02-22,02:57:08,+00:00,doggo,2035,438
1149,701570477911896070,Twitter for iPhone,This is Yoda. He's a Zimbabwean Rutabaga. Freaks out if u stop scratching his belly. Incredibly self-centered. 9/10 https://t.co/yVdMsVYHIx,9.0,10,Yoda,2016-02-22,00:53:31,+00:00,doggo,2730,900
1150,701545186879471618,Twitter for iPhone,Meet Millie. She's practicing her dive form for Rio. It's nearly perfect. Dedicated af. 10/10 go for gold pupper https://t.co/SDVkc4m96M,10.0,10,Millie,2016-02-21,23:13:01,+00:00,pupper,2584,589
1151,701214700881756160,Twitter for iPhone,"I'm not sure what's happening here, but it's pretty spectacular. 12/10 for both https://t.co/JKXh0NbBNL",12.0,10,None,2016-02-21,01:19:47,+00:00,doggo,11857,4925
1152,700890391244103680,Twitter for iPhone,This is Chet. He's dapper af. His owners want him to learn how to dance but his true passion is potato guns. 11/10 https://t.co/TBv7Qh1zxZ,11.0,10,Chet,2016-02-20,03:51:05,+00:00,doggo,2156,548
1153,700864154249383937,Twitter for iPhone,"""Pupper is a present to world. Here is a bow for pupper."" 12/10 precious as hell https://t.co/ItSsE92gCW",12.0,10,,2016-02-20,02:06:50,+00:00,pupper,2523,605
1154,700847567345688576,Twitter for iPhone,Meet Crouton. He's a Galapagos Boonwiddle. Has a legendary tongue (most Boonwiddles do). Excellent stuff 10/10 https://t.co/110Eeg7KW3,10.0,10,Crouton,2016-02-20,01:00:55,+00:00,doggo,2388,484
1155,700796979434098688,Twitter for iPhone,This is Daniel. He's a neat pup. Exotic af. Custom paws. Leaps unannounced. Would totally pet. 7/10 daaamn Daniel https://t.co/5XaR0kj8cr,7.0,10,Daniel,2016-02-19,21:39:54,+00:00,doggo,2369,907
1156,700747788515020802,Twitter for iPhone,We only rate dogs. Pls stop sending in non-canines like this Mongolian grass snake. This is very frustrating. 11/10 https://t.co/22x9SbCYCU,11.0,10,,2016-02-19,18:24:26,+00:00,doggo,22161,8976
1157,700518061187723268,Twitter for iPhone,This is Vincent. He's the man your girl is with when she's not with you. 10/10 https://t.co/JQGMP7kzjD,10.0,10,Vincent,2016-02-19,03:11:35,+00:00,doggo,2539,771
1158,700505138482569216,Twitter for iPhone,This is Kaia. She's just cute as hell. 12/10 I'd kill for Kaia https://t.co/5fMdH8GFaq,12.0,10,Kaia,2016-02-19,02:20:14,+00:00,doggo,2225,549
1159,700462010979500032,Twitter for iPhone,This is Murphy. He's a mini golden retriever. Missing two legs (tragic). Mouth sharp. Looks rather perturbed. 6/10 https://t.co/ALO02IAKCn,6.0,10,Murphy,2016-02-18,23:28:52,+00:00,doggo,4002,1721
1160,700167517596164096,Twitter for iPhone,This is Dotsy. She's stuck as hell. 10/10 https://t.co/A0h4lnhU4s,10.0,10,Dotsy,2016-02-18,03:58:39,+00:00,doggo,2562,708
1161,700151421916807169,Twitter for iPhone,If a pupper gave that to me I'd probably start shaking and faint from all the joy. 11/10 https://t.co/o9aJVPB25n,11.0,10,None,2016-02-18,02:54:41,+00:00,pupper,2179,649
1162,700143752053182464,Twitter for iPhone,When it's Janet from accounting's birthday but you can't eat the cake cuz it's chocolate. 10/10 hang in there pupper https://t.co/Fbdr5orUrJ,10.0,10,None,2016-02-18,02:24:13,+00:00,pupper,7310,2616
1163,700062718104104960,Twitter for iPhone,This is Eazy-E. He's colorful af. Must be rare. Submerged in Sprite (rad). Doesn't perform well when not wet. 6/10 https://t.co/UtFI7eUCjE,6.0,10,Eazy,2016-02-17,21:02:13,+00:00,doggo,2570,664
1164,700029284593901568,Twitter for iPhone,This is Coops. His ship is taking on water. Sound the alarm. Much distress. Requesting immediate assistance. 10/10 https://t.co/8Nuny4lLE3,10.0,10,Coops,2016-02-17,18:49:22,+00:00,doggo,2016,569
1165,700002074055016451,Twitter for iPhone,This is Thumas. He covered himself in nanners for maximum camouflage. It didn't work. I can still see u Thumas. 9/10 https://t.co/x0ZDlNqfb1,9.0,10,Thumas,2016-02-17,17:01:14,+00:00,doggo,3208,1296
1166,699801817392291840,Twitter for iPhone,This is Cooper. He began to tear up when his bone was taken from him. 11/10 stay strong pupper https://t.co/qI8yvqKG02,11.0,10,Cooper,2016-02-17,03:45:29,+00:00,pupper,2952,919
1167,699788877217865730,Twitter for iPhone,Say hello to Nala. She's a Freckled High Bruschetta. Petable af. 12/10 https://t.co/5bjrIRqByp,12.0,10,Nala,2016-02-17,02:54:04,+00:00,doggo,2168,494
